Intent,Sentence,Outlier
movie,what animated movies are playing nearby,False
music,play my hype playlist on youtube,False
restaurant,book me a reestaurant that is close in the country of cocos islands,False
music,play the best chant of 1975,False
movie,find movies at the nearest cinema,False
restaurant,i need a table at somewhere within walking distance of nv on november the 24th 2027,False
restaurant,book a restaurant in three points,False
movie,what time is the bride wore boots playing,False
restaurant,book a table on 6 14 2035 at a bakery within walking distance of equatorial guinea that serves paella,False
music,use iheart radio to play eighties music from hugh masekela,False
music,play me something by funtwo,False
music,play an album from the fourties,False
restaurant,i need a table at a steakhouse in encino that serves meatcake,False
restaurant,i need a fast food restaurant that will seat two in a smoking room,False
music,play rie fu music sorted by the best,False
restaurant,get me a reservation for 1 somewhere in spade at seventeen oclock,False
music,can you play an ep from the year 1958 ?,False
movie,what movie times are at bow tie cinemas ?,False
restaurant,i want to book the clarke cooke house in uzbekistan,False
music,play groove shark,False
movie,can i get the movie schedule for the bow tie cinemas,False
restaurant,i need a reservation for four at a restaurant in 1 hour and 1 second,False
restaurant,me and katharine would like to go eat at jan 22nd in ia,False
movie,when is the blood of others playing?,False
restaurant,book in southern shores for 8 at ariston cafe,False
movie,what time is the rumyantsev case playing at the closest cinema,False
movie,is the matinee idol 06 30 cinema sold out?,False
movie,please find the closest cinema that s playing movies at 9 am,False
movie,when does miss sloane play at imax corporation,False
music,i m looking for the last track by fei yu ching from the fourties,False
music,play seaside by don cherry,False
movie,what are the current showtimes for love fiction ?,False
movie,what is the showtime for arsho,False
restaurant,bar restaurant for november the twelfth 2030 that is popular and for a party of ten,False
music,play paul landers o rio a cidade a Árvore on slacker,False
restaurant,book a table for josie carissa and lindsay at a brasserie which serves trentino,False
music,i want to play music off deezer,False
restaurant,book a restaurant for monique stewart arlene and jami,False
movie,what animated movies are playing at pacific theatres,False
music,play some fourties music from erin harkes,False
music,play pledge by markus grosskopf,False
movie,i want a list of showings of days of fire at harkins theatres,False
restaurant,book a table for ten people in eucalyptus hills,False
restaurant,book a spot for elise and alma at a brasserie in ravensdale mh for this week,False
movie,i d like to watch wish you were dead,False
music,open google music and play women of jazz playlist,False
movie,please shoe me the movie schedule for today,False
movie,where can i see animated movies in the neighborhood,False
movie,where is the closest cinema playing soapsuds and sapheads,False
restaurant,please book me a table for three at an american gastropub,False
movie,find half a truth,False
movie,find the watcher at united paramount theatres,False
movie,find me the movie times for the marcus corporation,False
music,play who do you think you are by magnifico with spotify,False
music,play the album by paul barker playing the greatest from 1978,False
music,play music from 2012 on netflix,False
restaurant,book a restaurant for a party of 7 in paraguay on saturday,False
music,play hættuleg hljómsveit & glæpakvendið stella by kaori iida,False
restaurant,i need a reservation for eight at the original soup man in northern mariana islands,False
music,please play a movement by rupam islam,False
restaurant,make me a reservation for a party of 2,False
movie,find a movie theatre showing the tailor of panama,False
music,play a track by deeyah khan,False
music,can you play something off my kids workout playlist on groove shark,False
restaurant,book rosalie stewart and evelyn at a restaurant,False
restaurant,i need reservations for a party of 8 within the same area at 01 48 35 at a restaurant in armenia that serves tuscan cuisine,False
restaurant,book me a table for one at blue ribbon barbecue,False
restaurant,i would like to book at clinton street baking company & restaurant in brookneal,False
music,can i hear a tune from vladimir vysotski ?,False
music,play top-50 eighties theme from alain caron,False
music,play some good music from 2012,False
restaurant,reserve a table at bear hotel around finsbury park,False
movie,is the films 19 hours from now playing at landmark theatres,False
music,can you play crossover ?,False
restaurant,book a spot for five at a brasserie on jan 7 2023,False
music,play some stephen jones on youtube,False
music,play the latest ep by joel hastings on itunes,False
restaurant,need a table at a highly rated south tyrolean joint,False
music,play music on deezer by imogen heap,False
music,play apbl98 by alden penner,False
music,play tomtegubben som hade snuva,False
music,play seven steps to heaven by wikluh sky,False
restaurant,book the boon brick store for nine people,False
movie,what time are films showing in the neighborhood,False
movie,i d like to know when i can see the taking of flight 847 the uli derickson story at amco entertainment,False
music,play the symphony by tetsuya ogawa from 1953,False
movie,find movie schedules at loews cineplex entertainment,False
movie,what time is exploits of a young don juan playing?,False
restaurant,book a reservation for irene and rosella at the room in the elephant in israel,False
music,play music on pandora,False
restaurant,book the tea house on north river,False
movie,show movie schedule and movies in the area,False
music,play some house music,False
movie,what s the closest movie house showing animated movies,False
restaurant,id like a table for my step grandfather and i at five fifty-five in nv,False
restaurant,book a restaurant in palau for two people,False
restaurant,book a spot for nine at the cubby bear in luxor,False
music,play some good movement music by brian littrell from around 2001,False
restaurant,book a table for seven people at a restaurant which has internet,False
movie,i want to see animated movie in the neighbourhood,False
music,play a song by fats waller,False
music,play prints in the stone by helen baylor,False
movie,what is the movie schedule,False
restaurant,find me a table for four somewhere,False
restaurant,book a spot at a restaurant faraway from 138th st,False
movie,i want to watch the shamrock handicap right now,False
music,play some music from the sixties,False
music,play fifties track music,False
movie,find a nearby movie schedule for movies,False
restaurant,book a restaurant for a meal for 4 people,False
movie,what movies are at loews cineplex,False
restaurant,book a reservation for louisiana fried chicken this winter in taiwan,False
movie,what movies are playing in the area ?,False
movie,what time is just around the corner playing,False
music,play all music alan released in 1997,False
restaurant,reserve a table for two at the restaurant at 9 pm,False
movie,when can i see journey to the end of the night ?,False
movie,where is the nearest cinema that is playing films,False
movie,is the big job playing at the nearest cinema ?,False
movie,where is the closest movie theatre playing yo robot,False
music,play stefon harris s song,False
movie,what films are on the movie schedule around here,False
movie,where is the closest cinema playing osmanthus alley,False
restaurant,book a table for 1 at ringside steakhouse in hurricane,False
movie,does pacific theatres have animated movies starting in 1 minute ?,False
music,play music by otis redding,False
movie,where will the blonde from peking be playing,False
music,open youtube,False
music,play something from the twenties,False
restaurant,book a restaurant for 2 in cross timbers district of columbia,False
movie,what is the movie schedule of animated movies in the area,False
movie,what time is a battle of wits starting?,False
music,play some seventies music on netflix,False
music,play lorenzo palacios quispe,False
movie,what movie theatre is the closest that is playing cheat you fair the story of maxwell street right now,False
movie,what movies are close by,False
restaurant,book a brasserie for 3,False
music,play in the arms of god on zvooq by nimal mendis,False
restaurant,book me a reservation at an oyster bar that serves crab cake for two people,False
movie,i want to know what movies are showing at the nearest movie house,False
music,play pop,False
movie,show a movie schedule with bow tie cinemas,False
restaurant,i need to book a restaurant with a smoking room in al,False
restaurant,book a table for two at a restaurant faraway from office in california,False
restaurant,book tartine in mississippi for 5,False
music,play elliot easton s album beautiful,False
music,will you play me the most popular sound track from 2006,False
restaurant,please book a room in the river café restaurant to accommodate eight members in andorra,False
music,can you play some music on youtube,False
movie,show me the movie times for what s playing now,False
movie,find seven am movies at dipson theatres,False
music,i want to hear that track from 1991,False
movie,i want the movie schedules for movies around here,False
movie,i want to see return to yesterday,False
restaurant,id like a table for five at any restaurant,False
restaurant,book reservations for five at eleven madison park today within walking distance from flaxton,False
music,play some songs from the fifties,False
restaurant,book a breakfast in a restaurant for eight,False
music,play the top song by amon amarth on groove shark,False
music,play a symphony from bob hardy please,False
music,play the newest martin solveig sound track,False
music,play me a seventies ep,False
movie,will you please pull up movie schedules for me?,False
restaurant,book an osteria in north salt lake for three,False
restaurant,lets go and take elsa and i to westhampton beach in 1 hour to the american chinese cuisine at the tea house,False
movie,what is the movies playing at north american cinemas,False
restaurant,book a restaurant for august fourth not far from the marshall islands,False
music,play fourties record,False
music,play some 1991 dave barker,False
music,play symphony music from the fourties with google music,False
restaurant,book a restaurant for one in skillman,False
restaurant,i would like to eat fast food and have a party of two in kentucky,False
movie,find me third man on the mountain at a cinema,False
movie,when can i go see the untold story ?,False
restaurant,need a table for nine in east prairie la,False
restaurant,my brother in law and i would like to go to guinea-bissau for food,False
restaurant,can you get me seating for 5 at a highly rated restaurant in wisconsin,False
movie,fine movie times for loews cineplex entertainment,False
music,please play a song by everlast,False
restaurant,book me a reservation at a burger joint close-by choate on july 16th 2022,False
movie,showtimes for the films at santikos theatres,False
restaurant,book reservations not far from our neighborhood for a party of 2,False
music,play the top of emil de cou,False
music,open spotify and play a couple of celtic songs,False
music,play victoria banks s album,False
movie,i d like to watch movies at amco entertainment,False
movie,what is the movie schedule at dipson theatres,False
music,play innovations by kokia,False
restaurant,please book a room to accommodate one in 11 weeks near bahamas restaurant,False
movie,what are the movie times for malco theatres,False
restaurant,make a reservation for 9 at a brasserie with parking,False
restaurant,can you place a reservation for me at ariston cafe,False
music,play ray davies on iheart by only hit it again,False
restaurant,book the space aliens grill & bar in hord wy for feb the twenty-seventh,False
music,play some chanson music,False
music,i want to hear a top ten soundtrack from 1984 by shinehead,False
music,play ciribiribin by sandeep khare,False
restaurant,book a brasserie that serves mezzes in iowa,False
music,play christina milian latest music,False
music,i want to hear any tune from the twenties,False
music,play the top nineties melody by gus g,False
music,play pop music with groove shark,False
movie,give me the movie times,False
restaurant,book a table for five at a restaurant with the best rating,False
movie,what is the movie schedule for animated movies playing in the neighborhood ?,False
music,use deezer to play the last song from lee dorrian,False
restaurant,book me seating at a popular joint for sep the 10th,False
restaurant,in a week make a reservation for a table of 7 in district of columbia,False
movie,what time is between tears and smiles playing,False
restaurant,im looking to get reservations for me jillian and louella at a restaurant that is faraway from tx,False
music,i want to hear somi s songs from the twenties,False
movie,movie schedule for harkins theatres,False
movie,give me movie times for regal entertainment group,False
movie,what is the movie schedule for the movies that are playing nearby ?,False
restaurant,book in ri for one in wabuska,False
restaurant,book a spot at savoy hotel and grill that is neighboring wisconsin,False
music,play the best bruce ruffin music on youtube,False
music,play me a chris needham song on vimeo,False
music,play me a song by michael diamond,False
movie,show me movie times for southern theatres,False
music,play the most popular miles jones track,False
movie,is redacted playing at the closest cinema ?,False
restaurant,book north indian osteria at 12 am,False
movie,let me get the movie schedule for lunch time,False
movie,can i have the movie schedule for imax corporation,False
movie,where does the return of the whistler play at the bow tie cinemas at 03 01 48 a m,False
music,play fight on state,False
restaurant,make reservations for me at a taverna in hong kong,False
restaurant,i need a table for 4 at a restaurant around 0 am,False
music,play 1958 music,False
music,play twenties chant from lagaylia frazier on itunes,False
music,play a new tune by louis silvers,False
movie,is the sleeping beauty playing at 8 a m at cobb theatres,False
restaurant,i want to find a restaurant that has a table for two at 5 am,False
music,play any chanson,False
music,play some seventies music by janne puurtinen on youtube,False
restaurant,book a reservation for seven people at a highly rated restaurant that serves moroccan food in east greenville,False
music,play the most popular 1956 record,False
music,play me a popular song by koichi domoto,False
restaurant,make me a reservation at a fast food restaurant for elba and corina at a restaurant with parking,False
restaurant,book a bakery for lebanese on january 11th 2032,False
music,play melody music from the fourties,False
movie,what time is do sher playing,False
music,play top-ten eighties song,False
restaurant,i need to book a restaurant that serves sundanese in bonaire for 7,False
restaurant,i need to book a restaurant for eight nearby limerick one year from now that serves jerky,False
movie,show me the schedule of movie shadow of a woman,False
restaurant,book a bar in san marino for five,False
movie,i d like to see movie schedules for kerasotes theatres,False
restaurant,book a spot for six in greece,False
restaurant,i want a table for four at a place in california,False
restaurant,id like a table for my teenager and i at the washington dc jewish community center,False
music,i wish to listen to good symphony music by mi lu bing,False
restaurant,book a table for doris and i in new tulsa,False
movie,what time is g-men vs the black dragon playing at harkins theatres,False
movie,show movie schedules of film nearby,False
music,play music by shinji miyazaki,False
music,play the track pocahontas john farnham,False
music,play new melody by kenji ito on itunes,False
restaurant,please book a restaurant room which serves hangtown fry dish in jagual,False
movie,find the schedule for no time to be young at amc theaters,False
restaurant,i need a table for five at childs restaurants in brunei,False
restaurant,can you find me reservations for this morning at a restaurant that serves stracciatella ?,False
movie,i need an animated movies in the area for dinner time,False
music,use itunes to play artist ringo shiina track in heaven,False
music,play a 2009 concerto on deezer,False
restaurant,book a spot at colony,False
movie,please give me movie schedules,False
restaurant,i want to book a restaurant in barbados that serves creole,False
music,play fifties from sirusho harutyunyan,False
restaurant,i want to book a table for a party of 4 at a taverna next spring,False
restaurant,book a restaurant within the same area of ely for 10 people,False
music,i want to listen to born on the bayou on iheart,False
movie,show me the schedule of movies in pacific theatres,False
restaurant,i need a table for 4 in pelland,False
music,play odessa by maartin allcock,False
movie,find the movie schedules for animated movies nearby at 09 44 am,False
music,play tujiko noriko s ten years and running,False
music,play the newest melody by cisco adler on pandora,False
restaurant,book a table 1 year from now for corinne tisha and i at a restaurant in guernsey that is top-rated,False
music,open pandora and play reggaeton 2017 y baila !,False
music,i d like to listen to iheart radios chill out playlist please,False
music,play the newest stuff by blowfly,False
movie,when is em4jay playing at the movie theatre ?,False
movie,which cinema is showing a dedicated life starting at eleven pm,False
restaurant,book a reservation for a restaurant in stonewood gu,False
movie,find a loews cineplex with films,False
music,play the track titled faget,False
restaurant,book a northeastern brazilian restaurant for 10 am,False
restaurant,i need to find a restaurant in pw,False
music,play music from the seventies for me,False
restaurant,book a reservation for ten at a restaurant in american samoa at 2 am,False
restaurant,book a table for 2 at a fm restaurant serving grits for the next meal,False
music,play music on deezer,False
restaurant,book the union oyster house in guanica puerto rico,False
movie,find the closest cinema playing the st francisville experiment,False
restaurant,i want to book a restaurant neighboring livonia av,False
movie,what time is the hotline playing at the movie theatre,False
music,play any song from 2001,False
restaurant,i want to book a restaurant for eight in harding,False
movie,give me showtimes for films in the neighbourhood,False
restaurant,book a restaurant in montverde in marshall islands,False
music,play the newest melody from corey clark on lastfm,False
restaurant,i need a reservation for orthodox good friday,False
movie,what are the movie times at goodrich quality theaters,False
restaurant,book a restaurant on martin luther king jr day with parking,False
music,play russell morris s the singer and the song on netflix,False
movie,what are the movie times for movies close by,False
music,play 1952 yusef lateef on netflix,False
movie,find the closest movie house that plays animated movies,False
movie,what movies are playing at cineplex odeon corporation ?,False
movie,list the movie schedule for regal entertainment group theater,False
movie,what animated movies are in the neighbourhood,False
restaurant,book a table for two for this autumn,False
restaurant,find a table for two in a place not far in culdesac,False
restaurant,can you get me reservations for a highly rated restaurant in seychelles,False
restaurant,book the electric banana in ewen for crystal and brittney,False
restaurant,book a reservation for my great grandfather and i at a macaroni pub in ct,False
movie,which films are playing close by ?,False
movie,what s the nearest cinema showing the death of stalinism in bohemia 1 second from now,False
restaurant,id like to book 4 seats at a restaurant,False
restaurant,i want to eat choucroute at a brasserie for 8,False
movie,can i get the showtimes for the scarlet and the black at 12 pm,False
music,play music from the playlist late night jazz,False
restaurant,book a highly rated gastropub that has a pastelaria in blue anchor md in 55 weeks for my brother in law and i,False
music,play a paul davis melody,False
restaurant,book a restaurant in geddes on march the twenty-seventh for me and my husband,False
movie,what times will the young swordsman be showing at a local cinema ?,False
movie,i want to watch uproar in the studio at the nearest cinema,False
restaurant,id like to eat at a pho restaurant in vt,False
restaurant,i need to book a table for 7 in estonia,False
movie,what time are animated movies playing in the area,False
restaurant,id like to get a restaurant booked on mar fourteenth in md,False
music,play me some max martin on lastfm,False
restaurant,id like to eat at the best restaurant,False
music,play donald rubinstein on pandora,False
restaurant,book a spot for three at a bakery in grand portage,False
music,play wendy james from the fifties,False
movie,what time does johnny got his gun play,False
movie,what cinema is the railway children,False
movie,show the movie schedule and movies around here,False
restaurant,book a restaurant in mp at 3 pm with pigs in blankets,False
movie,what time are films showing at kb theatres,False
restaurant,book a table for 10 people at dunbrody country house hotel in strandburg,False
movie,find the schedule for death valley manhunt,False
movie,find heat wave,False
music,start playing something off spotify,False
music,play dawn richard song white summer,False
movie,what is the nearest movie house playing the miracle rider,False
restaurant,book at the halal guys on oct 17,False
music,would you please play me a symphony from 1995,False
restaurant,book a steinway st place for 8 that is close,False
restaurant,i want to eat close to bowlegs seven years from now,False
restaurant,i need a reservation for a joint in az for 3,False
restaurant,i need to book a restaurant for 6 people,False
restaurant,find a table for madge and tami at a faraway joint on sterling st that serves chicken divan,False
restaurant,book a restaurant in the maldives in one second,False
music,play me a track by steve souza,False
movie,show me the schedule of dead snow,False
movie,what is the movie schedule for movies close by,False
movie,what movies are currently playing at the caribbean cinemas,False
music,play the top 10 by sankha chatterjee,False
movie,what animated movies are playing at the closest movie theatre,False
restaurant,i need a reservation for four minutes from now for 3 people in the falkland islands,False
restaurant,book a restaurant in mcmurray on august seventeenth for marjorie vasquez edith and martina,False
restaurant,book me a table for me and my nephew near my location at an indoor pub,False
movie,find the schedule for the tale of sweeney todd at seven o clock,False
restaurant,book something for my girlfriend and i at a food truck that has pizzas in brookwood on october fifteenth 2020,False
restaurant,book a spot for 2 at a restaurant in mayotte at 06 13 am,False
music,play symphony by josh gracin on slacker,False
movie,what films are showing at century theatres,False
music,play music from art porter junior movie sound track using vimeo,False
restaurant,book a restaurant with a pool far from robbies hostel for me chandra and noelle at nine pm,False
music,play the track asleep in the deep,False
restaurant,book me a bar that has chicken fried bacon in vermont,False
restaurant,reserve a table in top of the mark lambertville vermont,False
restaurant,book reservation for 2 people tomorrow in whitewater,False
movie,find movies close by,False
restaurant,renee sanders marlene and jewel want to go to a gastropub in the spa,False
music,please play every woman in me,False
restaurant,book a restaurant for me angela and mercedes in cimarron city colorado,False
movie,can i get the movie schedules in the neighbourhood for the newest films,False
movie,find dickinson theatres showing from bondage to freedom,False
music,can you play an ep by tatjana iwanowna bulanowa,False
music,play robin hood rescuing three squires by bhupinder singh,False
restaurant,book a restaurant for one in al,False
music,i wish to listen to some instrumental music,False
restaurant,i want to book a spot at a bar in henniker north dakota,False
movie,what are the movie times at the malco theatres ?,False
movie,what time is class playing at amco entertainment ?,False
movie,where is beyblade fierce battle playing,False
movie,what are the movie schedules,False
music,let me hear an ep from the thirties era of music,False
music,i want to hear some songs from the twenties,False
restaurant,i would like to book a restaurant in lebanon,False
movie,what movies are on the movie schedules for five hours from now in the neighbourhood,False
movie,find the schedule for films at cobb theatres,False
music,play the most popular song from chae yeon off of spotify,False
music,let s hear some tunes from the thirties,False
restaurant,book a reservation for a party of six in the same area as metropolitan borough of bethnal green,False
restaurant,book table on the 23 in illinois at the maison parthenais-perrault ii,False
restaurant,im hoping to find a table for six at a pub on jul 19 2029,False
movie,please show me the movie schedule for movies playing in the neighborhood,False
movie,which cinema is playing das ende – assault on precinct 13 ?,False
restaurant,can you get me seating at a pub in south korea that serves milk toast for supper,False
music,play a sound track by pee wee russell on zvooq,False
movie,are any animated movies scheduled for release in mann theatres ?,False
movie,is the tender years at the nearest movie theatre,False
music,play an album on netflix by chris castle from 2011,False
music,play ambient music,False
movie,is warhead playing at amc theaters,False
restaurant,book a steakhouse with a spa for seven people,False
restaurant,book a table at top pot doughnuts in 16 hours for 5,False
music,play expresión from mickey finn,False
restaurant,book a food truck that serves tarte for tanisha lorena and juliana,False
movie,give me the movie times at warren theatres,False
movie,tell me the closest movie house playing black rage,False
restaurant,i want to book the commons restaurant for five on dec the eighth,False
restaurant,make me a reservation in ne at a distant resturant that is a pizzeria,False
music,want to play christina schollin lastfm,False
restaurant,book john pearson soda works restaurant on 7 27 2036,False
restaurant,book the crown at whitebrook in the solomon islands for dec the twenty-third 2029,False
movie,show me the nearest movie house showing moron 5 and the crying lady,False
movie,find animated movies movie schedule in the neighborhood,False
movie,what movies are playing at the alamo drafthouse cinema,False
movie,what movie is at loews cineplex entertainment,False
movie,what are the movie times at landmark theatres,False
music,play a cohesive playlist for me,False
movie,in the neighbourhood find 11 p m movie schedules for movies,False
restaurant,at two am i need reservations for my friends and i at irma hotel,False
restaurant,restaurant in zimbabwe that is brasserie and has parking,False
restaurant,i need a reservation for ten at a tavern in west virginia,False
music,please play me something by new wave of american heavy metal,False
movie,give me the showtimes for sign of the anchor,False
restaurant,id like to eat at the original spanish kitchen in north carolina,False
music,on itunes play the latest anna yesipova ep,False
restaurant,book a spot for me and my sister at a restaurant that has clafoutis,False
music,play new track from the fifties,False
music,please play this is the day by brian robertson,False
restaurant,book in west palm beach for glenda lois and tamra at a nearby restaurant serving puglia,False
movie,find animated movies in the neighborhood,False
restaurant,find me a table for a cafe during my guinea trip for one,False
music,play a 2014 theme from greg pattillo,False
movie,what time is the brat playing at the movie house ?,False
music,i d like to hear chant songs from nineties,False
music,can i listen to music from the easy listening genre?,False
movie,what time is kickboxer showing at cobb theatres,False
restaurant,find an oasis drive-in close-by beach 105th st,False
movie,can you let me know what animated movies are playing close by ?,False
movie,i d like to watch bound for glory at the closest movie theatre at 21 41 08,False
music,play me a patrick cowley ballad,False
music,i m in the mood to listen to meditative music,False
restaurant,make a reservation for eunice thompson and elisa martin in the virgin islands in one minute,False
music,play the best sort by jan robbe on pandora,False
restaurant,book a pub with fisnn chips in timberville,False
restaurant,take me a top-rated restaurant for nine close to westfield delaware,False
movie,what movies are playing at southern theatres,False
restaurant,book a spot for one at a food court in riddlesburg,False
restaurant,book a best restaurant in wrigley,False
movie,what films are there playing at cobb theatres ?,False
music,play the top hits of 2016,False
movie,find animated movie at landmark theatres,False
music,play halid 08 by video game pianist on pandora,False
restaurant,i need seats for 6 at a place in ak,False
restaurant,book a table for six at the cherry street tavern for january sixteenth 2024,False
restaurant,book a brasserie with internet fascility for 5 in a year in oklahoma,False
restaurant,get me a reservation for two at a restaurant which serves burger,False
restaurant,can you book a table for a party of 6 close to dekalb av,False
music,play a song by busta rhymes,False
restaurant,book a table for me and georgina at a pub in a spa,False
music,play some music by frayser boy,False
restaurant,book in one hour within walking distance of a restaurant downtown,False
music,play me songs from 1955,False
movie,can you give me the movie schedule for amco entertainment ?,False
restaurant,book a table for ten people at a restaurant which serves snack,False
restaurant,i need to go to a restaurant a safe distant from the united states,False
music,play the most popular twenties record from leland sklar,False
music,play me a song by dj paul elstak in 1988 on zvooq,False
music,play some 1970 antero manninen on zvooq,False
music,play music by charlie adams from 1954,False
restaurant,i want to make a reservation at a sushi restaurant,False
restaurant,book a table at an indoor restaurant now,False
movie,what are the movie schedules for speakeasy theaters,False
movie,is tomorrow at seven being played at douglas theatre company ?,False
restaurant,book reservation at a restaurant in south mills mt for one at 07 07,False
music,play skin & bone by jess stacy on deezer,False
music,play some gospel music,False
restaurant,book a reservation for 2 at fashion cafe in diwali,False
music,play jono el grande from the thirties,False
music,i d like to listen to space music,False
movie,are there any movies playing at 5 am at north american cinemas ?,False
