outlier_score,prediciton,label
-1.3129474669474608,电视频道,网站
-1.067161611185723,电视频道,视频
-1.2314617239799357,电视频道,节目
-1.1815503223259143,地图,视频
-0.9602444642093598,地图,火车
-0.9876274964145008,联络,电话
-0.9786860198798777,电视频道,节目
-1.1209035576035018,地图,聊天
-1.006257310436121,地图,聊天
-1.022306518473775,地图,聊天
-1.3210021135478904,诗歌,电话
-1.0767468353674583,地图,健康
-1.2994090703342869,地图,视频
-1.0909744850686374,地图,食谱
-1.0660013642265436,地图,食谱
-1.1264062271471675,地图,食谱
-1.0010379460705736,地图,火车
-1.050113751611812,音乐,聊天
-1.3825987086130735,地图,视频
-1.0816198099116106,地图,节目
-1.2070676468155421,电视频道,股票
-1.4338901435873785,电视频道,视频
-1.2186879304536036,地图,聊天
-1.2033416735819449,地图,食谱
-1.1739201851539467,地图,食谱
-1.0824643844056239,地图,食谱
-1.0659702710124088,地图,app
-1.1760916408531992,电视频道,电台
-1.1431721611055194,电视频道,电影
-1.5447468867108187,诗歌,谜语
-1.0065877682191855,联络,天气
-0.9696898665742719,地图,火车
-1.4281057157221895,地图,聊天
-0.9647704426756704,电视频道,节目
-0.9606155570165553,地图,火车
-1.1500265605298883,地图,聊天
-1.1880117698049362,音乐,聊天
-1.194867503442739,翻译,聊天
-1.0948428553299652,地图,食谱
-0.9863113957289075,地图,飞机
-1.384551450153355,翻译,小说
-0.964983650968598,地图,聊天
-1.2992025152455249,诗歌,谜语
-1.4491967199609592,地图,抽奖
-1.39090516852318,电视频道,新闻
-0.9836029425850349,联络,电话
-1.3954260905860219,短信,email
-1.0908231477276524,地图,聊天
-0.9687951289446877,地图,火车
-1.015657862951425,地图,计算
-1.1276193500886742,地图,食谱
-1.0651596008660742,地图,健康
-1.2761434728779804,地图,聊天
-1.0756369874363272,地图,视频
-1.1819580637834886,诗歌,小说
-1.0823773980957923,地图,聊天
-1.2291985372456748,电视频道,节目
-0.9719434973579766,地图,火车
-1.074081460800918,地图,聊天
-1.3899356665308744,翻译,食谱
-0.9877726972158076,联络,电话
-1.0561870356628915,地图,聊天
-1.039137311721738,地图,比赛
-0.9672344264316095,地图,飞机
-0.9603955799646879,地图,火车
-1.1866232662623515,电视频道,电影
-1.1046493593863602,地图,食谱
-1.2086824204568587,电视频道,比赛
-1.4818079379355826,诗歌,视频
-1.5204721675028678,地图,聊天
-0.9845240495117018,地图,聊天
-1.2369731283016527,音乐,食谱
-1.2657116936581485,电视频道,比赛
-1.099540452141444,地图,天气
-1.0092489104474454,联络,天气
-1.2228796501069485,地图,比赛
-1.332206393817526,短信,email
-1.0824574489757501,地图,食谱
-1.0043301044137776,联络,电话
-1.1612835944177455,音乐,聊天
-1.0052765814811113,联络,聊天
-0.9598373708276059,电视频道,节目
-1.0337900762494496,地图,聊天
-1.119140043381809,地图,视频
-0.9609952786731173,地图,火车
-1.4235518860286764,电视频道,电影
-0.9918025104166966,音乐,视频
-1.407708271781526,翻译,食谱
-1.106784603204287,地图,聊天
-1.0977541100106687,地图,网站
-1.339222161145339,翻译,食谱
-1.1092448232781644,地图,食谱
-1.328363392435573,地图,聊天
-1.1127961866167047,地图,日程
-1.1576314797726275,地图,食谱
-0.96709337626951,电视频道,节目
-0.9669632392046743,地图,飞机
-1.4087378291604158,翻译,食谱
-1.2250423529336287,地图,食谱
-0.9753534558221488,地图,飞机
-1.17200490384,地图,视频
-0.978793869562609,地图,火车
-1.317971609292557,音乐,电影
-0.9609952786731171,地图,公交
-1.0222036736123918,地图,聊天
-1.0202169929959695,地图,计算
-1.03841282162761,地图,天气
-1.0263571669201004,音乐,视频
-1.1212203740330806,电视频道,新闻
-1.4971443184854016,诗歌,视频
-1.3991214562112844,音乐,视频
-1.1813762490427713,地图,天气
-1.358584627263128,电视频道,抽奖
-1.2395796170701694,地图,食谱
-1.0644394378190647,联络,电话
-0.9624830686746828,电视频道,视频
-1.4161183051980573,诗歌,谜语
-0.9670056304835596,电视频道,视频
-1.0722275871122795,地图,聊天
-1.4391342201824484,诗歌,时间
-1.0228775023698884,地图,计算
-0.9696693560081358,电视频道,节目
-1.0751483420288108,地图,聊天
-1.1299699533906724,地图,食谱
-1.0110740878215396,地图,股票
-0.9721562563100677,电视频道,新闻
-1.4376386869502458,诗歌,聊天
-1.3932480396758602,音乐,电台
-1.232547926223197,音乐,聊天
-1.0460172798776917,地图,食谱
-1.053641946886246,地图,食谱
-1.0207661729190645,联络,抽奖
-1.085015802369972,地图,健康
-1.054555170731075,地图,聊天
-1.0012199039444365,地图,聊天
-1.320937409942119,电视频道,小说
-1.0274676363630824,地图,天气
-1.3542246437979322,电视频道,视频
-1.4536752344997808,翻译,小说
-1.1527506629258626,音乐,聊天
-0.9728951405800859,电视频道,电台
-1.0098372739973118,地图,聊天
-1.0401725478799824,地图,聊天
-1.0344526857545215,地图,天气
-0.9960128403730095,音乐,聊天
-0.9677865609503394,地图,火车
-1.128587967877921,地图,聊天
-1.0426277003481785,地图,聊天
-1.0222871603242367,地图,聊天
-1.2039788810614487,电视频道,视频
-0.9867402214621641,地图,聊天
-1.380707116477452,地图,聊天
-1.0669734280150518,地图,健康
-1.094998508509819,音乐,视频
-1.1005807128161218,地图,聊天
-1.0317925123085432,电视频道,新闻
-1.291640782224763,地图,食谱
-1.313936453610485,诗歌,聊天
-1.053701383737994,联络,天气
-1.534086349634471,诗歌,视频
-1.4968254589933216,翻译,小说
-1.096239481338659,地图,节目
-0.9638610791900678,地图,公交
-1.0995303370973541,地图,食谱
-0.9817798825041066,联络,电话
-1.359886109216659,地图,视频
-1.1500957112200796,地图,食谱
-1.358455634973235,翻译,食谱
-1.3631430386661982,诗歌,健康
-1.0798985407500659,地图,食谱
-1.1620001038794934,地图,视频
-1.3765266510792762,电视频道,视频
-1.0722661546867578,地图,聊天
-1.0362162035037108,联络,股票
-1.0397796076631909,地图,视频
-0.9690023470860615,地图,火车
-0.9775359741548583,地图,火车
-0.9836029425850349,联络,电话
-1.0213871738222315,地图,app
-1.1995512620468296,电视频道,网站
-1.081276106973357,地图,食谱
-1.113091625374171,音乐,聊天
-1.2535516896384458,地图,食谱
-1.1272438578454955,地图,聊天
-1.014067147079636,联络,聊天
-1.0276802688560125,地图,健康
-0.9901676731068034,地图,聊天
-1.1187777967341264,地图,股票
-1.0826444487114135,地图,食谱
-1.3910074406496498,电视频道,视频
-1.147373529815614,地图,聊天
-1.3076630325976533,地图,电影
-1.4235301039854833,翻译,视频
-1.096514532796338,联络,app
-1.1339576475474802,联络,食谱
-0.9645856659328256,地图,聊天
-0.9813654935591354,电视频道,节目
-1.1402517403517207,地图,聊天
-1.1449456650281058,音乐,聊天
-1.213100281047216,音乐,聊天
-1.3278949982692432,音乐,小说
-1.0442199905436271,地图,聊天
-1.1212829535436664,地图,视频
-1.1825854521753771,音乐,聊天
-1.2627746726196742,地图,谜语
-1.2972435596864877,电视频道,新闻
-1.2024462613464189,地图,聊天
-1.2926955208395738,诗歌,健康
-1.0910975362582607,地图,比赛
-1.0733021107026284,地图,聊天
-1.1053212534898094,地图,天气
-1.2242993841321468,地图,天气
-1.07250507883654,地图,聊天
-1.370156901620093,翻译,聊天
-1.2297526974232798,地图,食谱
-0.972587987573071,电视频道,节目
-0.9618096946445766,电视频道,视频
-1.3317437727267973,翻译,食谱
-1.3724200413197614,短信,app
-1.3397310495055241,地图,电影
-1.4412522697241104,诗歌,电话
-1.140006680456668,联络,食谱
-0.9679986007317007,地图,飞机
-1.0606475301818816,电视频道,新闻
-1.121184125023957,地图,聊天
-1.1857386916913193,电视频道,网站
-1.2295963569002437,地图,聊天
-1.3673161477928624,诗歌,谜语
-0.9990661476118776,联络,网站
-1.0444750948006356,音乐,聊天
-1.0277924427355098,联络,视频
-0.9657549806093577,地图,火车
-0.9972510062975066,地图,计算
-0.9654600806873439,地图,飞机
-1.07723081947992,地图,食谱
-1.068162002806194,地图,天气
-1.2072532937812992,电视频道,抽奖
-1.0187647991487383,地图,时间
-0.9718503472481933,地图,火车
-1.1062016946821718,短信,email
-0.9994282269059502,电视频道,视频
-1.0266898365038724,地图,网站
-1.214854198998624,地图,聊天
-0.9707576728658832,电视频道,节目
-1.1235118484743059,电视频道,新闻
-1.0767437527520303,地图,聊天
-0.9687955022679441,电视频道,新闻
-1.0914051539899883,地图,食谱
-1.0029133309854914,地图,聊天
-1.3790819894433306,诗歌,谜语
-0.9943307520254118,音乐,聊天
-1.3913332542346901,音乐,小说
-1.163542093282933,音乐,聊天
-1.5400774667837953,电视频道,节目
-1.232470049018748,电视频道,网站
-1.0357779517549732,地图,聊天
-1.2447364446492708,地图,日程
-1.094532386280614,联络,食谱
-1.0516984992003784,地图,聊天
-0.9996520353153887,电视频道,视频
-1.1347843126465231,电视频道,电台
-1.124610191584268,地图,视频
-1.4197698015093152,翻译,聊天
-0.9727073619692327,地图,网站
-1.191746223587557,音乐,聊天
-1.0563796994676393,地图,聊天
-1.278405983275647,地图,聊天
-1.0614970388883969,地图,聊天
-0.9703530730785147,电视频道,节目
-1.0109335996339417,地图,节目
-1.2819111335511113,诗歌,天气
-1.1618830075705158,地图,计算
-1.2005677988964893,地图,食谱
-1.0318654618558416,电视频道,新闻
-1.0395509223014963,音乐,聊天
-0.9955026586828011,地图,日程
-1.241586849743918,地图,聊天
-1.4829738850227308,音乐,视频
-0.9962169060532758,电视频道,节目
-1.1299525269481816,地图,食谱
-0.9757394103303275,地图,聊天
-0.9638692861172409,地图,飞机
-1.5541658959618199,诗歌,聊天
-1.0162066097392586,地图,股票
-1.2916673275747212,电视频道,抽奖
-1.0712610728156295,联络,天气
-1.1588159416105228,音乐,聊天
-1.0324882673858236,联络,股票
-1.1436046615089093,电视频道,视频
-0.9745215470119201,电视频道,电台
-1.3592255307770666,音乐,聊天
-1.1753231412838745,地图,聊天
-1.265507633063621,地图,食谱
-0.990404228119696,短信,email
-1.3204072438438907,翻译,谜语
-1.3011746938110433,地图,电话
-1.0125042211803676,联络,天气
-1.4087460017958884,地图,视频
-1.0494895517055058,电视频道,视频
-1.2083365783135465,音乐,聊天
-1.197936753369489,地图,食谱
-1.27966760669988,诗歌,聊天
-1.0965032150607297,联络,电话
-0.9836029425850349,联络,电话
-1.1034198395803694,地图,食谱
-1.212724709912591,电视频道,聊天
-1.393336504591158,电视频道,节目
-1.0369582240219353,地图,谜语
-1.0477337878003896,联络,食谱
-1.0541691155789041,地图,聊天
-1.062862678586345,地图,聊天
-1.128877240530107,电视频道,股票
-0.9892454535835482,联络,电话
-1.3950133875147095,诗歌,谜语
-1.0548189316179177,地图,食谱
-1.1122560602808815,地图,食谱
-1.0950348627897664,地图,app
-1.0681112588096608,地图,食谱
-0.9703893978091387,地图,聊天
-1.0056379503470532,地图,日程
-1.067414692832964,电视频道,新闻
-1.0078403804292884,地图,聊天
-1.0054261186182176,短信,email
-0.9958657401873211,地图,比赛
-1.0022367510234989,联络,计算
-1.0752783364509477,联络,网站
-1.0345957666084804,联络,app
-1.6085125146879704,电视频道,视频
-1.2450354856008559,电视频道,新闻
-1.0281065557336462,诗歌,聊天
-1.004979947235301,联络,电话
-1.0223060275296643,地图,聊天
-1.1390242777088377,音乐,聊天
-0.9660031258771523,电视频道,新闻
-1.397217221588024,诗歌,小说
-0.9696393803255182,地图,火车
-1.2689330103954883,电视频道,股票
-0.9620255387654686,电视频道,节目
-1.548227317768962,音乐,聊天
-1.148787602111781,地图,食谱
-1.1757509264138548,地图,app
-1.1966630192457832,地图,视频
-1.3731276388679834,音乐,视频
-1.374031899220114,诗歌,食谱
-1.007491134322282,联络,天气
-1.083969681507193,地图,健康
-1.124230789346701,地图,食谱
-1.4595945985670524,翻译,聊天
-1.1924211110858765,翻译,谜语
-1.029196107835394,电视频道,视频
-1.336292085286399,电视频道,视频
-1.1801533825889676,地图,食谱
-0.978455450446541,地图,聊天
-0.9592453093607671,电视频道,节目
-0.9859132960394922,地图,天气
-1.0454851030180874,地图,网站
-1.0995827283553765,音乐,app
-0.9748036615521084,地图,飞机
-1.061260395351828,联络,电话
-0.9606790521630428,地图,飞机
-1.2961712702932606,音乐,聊天
-1.0195663295243647,地图,火车
-1.0030886666843752,地图,飞机
-1.4326359661294295,地图,视频
-1.0972170817616311,地图,食谱
-1.032625735510485,地图,股票
-1.1642511874206511,电视频道,节目
-0.9956754367067081,地图,聊天
-1.4999069410762864,音乐,视频
-1.0641060631788433,电视频道,电台
-1.2100272300730506,音乐,聊天
-1.144992683033113,音乐,日程
-1.0969856647653828,地图,股票
-1.0081129150182342,地图,股票
-1.3492975148224402,翻译,食谱
-1.0152479763653939,电视频道,节目
-1.174574730594853,地图,食谱
-0.9707827858517082,音乐,聊天
-1.0688880659115516,电视频道,视频
-0.9686221813404312,诗歌,聊天
-0.9602444642093602,地图,火车
-0.9888355348913832,联络,电话
-1.1717221203894486,翻译,食谱
-1.2518443374906487,电视频道,新闻
-1.3456128253019555,音乐,日程
-1.1206482696628752,地图,聊天
-1.0341848543469336,电视频道,节目
-1.2434407157027345,电视频道,email
-1.1684817845701907,电视频道,聊天
-1.0091138215823507,地图,网站
-1.2023136649955284,地图,app
-1.1548784108912975,短信,email
-0.9771794778553348,电视频道,新闻
-0.961553702049593,电视频道,节目
-1.2358114056943692,电视频道,网站
-0.9982297006240458,地图,食谱
-0.9861612444398926,电视频道,新闻
-0.9822770011404852,地图,时间
-1.1318489749286313,联络,股票
-1.4799398872363385,短信,app
-1.1390626477881411,地图,app
-1.2398762828158874,地图,日程
-1.060566552552052,电视频道,节目
-1.0336263458769523,联络,天气
-1.1100246758958792,地图,食谱
-1.0636662983646454,地图,健康
-1.0551769515952123,地图,聊天
-1.1893220811889587,翻译,食谱
-1.0316708669715977,地图,食谱
-0.9670057771197375,地图,火车
-1.0222713487621211,地图,计算
-0.9606155570165555,地图,火车
-1.1284062920971496,地图,聊天
-0.9913761321716658,联络,电话
-1.0445222844930027,地图,股票
-1.123143779909152,电视频道,电台
-1.0362824397046837,联络,抽奖
-1.029257381859217,地图,健康
-1.1800721894907122,地图,网站
-1.274720242337858,电视频道,视频
-1.0205600300399478,联络,股票
-1.2379795625890877,电视频道,新闻
-0.9609952786731173,地图,公交
-1.60526489209925,诗歌,聊天
-0.9836029425850349,联络,电话
-1.1098258374507828,地图,聊天
-1.217250971794816,地图,聊天
-1.3895729034324886,音乐,app
-1.1418353724435,地图,聊天
-0.9849561223553532,联络,电话
-0.96728103634172,地图,聊天
-1.031904926620838,联络,食谱
-1.1908943816239503,翻译,食谱
-1.0556439375916384,地图,聊天
-1.3128706373962769,地图,聊天
-1.0220050270299308,联络,股票
-1.295324726627412,地图,app
-1.0538631626265076,地图,聊天
-1.0521975363392349,地图,聊天
-0.9908607680591018,电视频道,视频
-0.9650800378656387,地图,飞机
-1.4199420348111342,翻译,聊天
-1.4421867137819575,地图,视频
-1.0697862329920869,音乐,视频
-1.4888236782061246,地图,视频
-1.1383665408520998,音乐,聊天
-1.4400401274969057,诗歌,电台
-1.2147072885767747,短信,聊天
-1.0994206701668092,地图,聊天
-0.9585758908053583,电视频道,节目
-1.0349392319849848,联络,计算
-1.2223535353671084,地图,聊天
-1.142170393330292,地图,股票
-0.9996815649235875,地图,聊天
-1.5220111133393688,诗歌,视频
-1.2879643382837738,电视频道,抽奖
-1.074041743753986,地图,计算
-1.4314509071901989,地图,健康
-0.9876309768433664,地图,视频
-1.1058528572966844,音乐,天气
-1.1615478629179152,音乐,聊天
-1.0743647917135177,地图,聊天
-1.1497219580905476,音乐,视频
-1.0711376797742,地图,比赛
-0.956929515055737,地图,火车
-1.0745014170105827,地图,食谱
-1.0626217742275719,地图,食谱
-1.1253574164542468,诗歌,聊天
-1.021767922235075,地图,聊天
-0.959165849814396,地图,火车
-1.1390288680694483,音乐,日程
-1.331752951573956,音乐,小说
-1.335841692286896,电视频道,抽奖
-1.5524398281598124,电视频道,视频
-1.1334855357563212,电视频道,网站
-0.9981515190658765,诗歌,聊天
-1.1400161728864093,音乐,聊天
-1.1331174306577578,音乐,聊天
-1.0452227472544413,电视频道,新闻
-1.3031469717122506,翻译,食谱
-0.9683227510204266,地图,飞机
-1.3636082349783871,诗歌,网站
-0.9696587190240289,电视频道,节目
-1.101404373464875,地图,聊天
-1.2833018388115602,音乐,聊天
-1.1680519226737869,音乐,谜语
-1.2015568149292801,地图,视频
-1.2361295751110157,音乐,视频
-0.9753603553933596,地图,飞机
-1.0994207901375797,地图,聊天
-0.9746853967773992,电视频道,节目
-1.1016687670464842,电视频道,视频
-1.168892585843776,地图,聊天
-1.1929711740815754,诗歌,视频
-0.9609953522415138,地图,火车
-1.2329862439311452,音乐,聊天
-0.966835790940684,地图,火车
-1.4215309798220832,翻译,视频
-1.2116748381340376,地图,聊天
-1.1063761606742728,地图,食谱
-1.072226585154256,地图,聊天
-1.1386327046740612,短信,email
-1.2733988090446915,翻译,食谱
-0.9758742974662884,地图,聊天
-0.9769912031792695,电视频道,新闻
-1.4177448092013822,地图,视频
-1.00558992024032,地图,聊天
-1.4335901072447694,音乐,聊天
-1.0784378877674443,地图,时间
-1.1140560716219912,地图,食谱
-1.1657306604857776,地图,视频
-1.3433827406858827,电视频道,视频
-1.2187609181365149,音乐,日程
-1.044235774846506,音乐,聊天
-1.1551138499375464,地图,视频
-1.1594226720596155,地图,电话
-0.9785401148978569,地图,聊天
-0.9885757064191949,联络,电话
-0.976663040126487,电视频道,新闻
-1.0533414254290847,地图,聊天
-1.4938297339440418,电视频道,电影
-1.0891759096772118,地图,网站
-1.12531866356289,地图,聊天
-1.0822676143677037,电视频道,天气
-0.9787743035932082,电视频道,节目
-1.2517328099050098,电视频道,股票
-1.3785995201261492,地图,食谱
-1.3855461767607504,地图,聊天
-0.9721182048819357,电视频道,节目
-1.010710125364422,地图,聊天
-0.9694213927512537,音乐,聊天
-1.1352310776581072,地图,时间
-1.3498056900687705,地图,食谱
-1.132248913234161,音乐,聊天
-1.2206301295071609,地图,时间
-1.00130344338977,联络,电话
-1.1049151069151981,地图,食谱
-0.9659880240917549,地图,飞机
-1.3859095421761822,音乐,节目
-0.9843305623880265,电视频道,节目
-0.9683545255054865,地图,聊天
-1.0875222653880399,地图,聊天
-1.1286163276943706,电视频道,天气
-1.0435557743787878,联络,聊天
-0.9677292165877903,地图,飞机
-1.2488957311685733,音乐,节目
-0.9978894557569695,联络,电话
-1.097061015421115,地图,聊天
-1.0552406253859232,地图,聊天
-1.1610490830602411,地图,聊天
-1.1142149938686114,电视频道,比赛
-1.0439627529331221,联络,时间
-0.9633229871229958,电视频道,节目
-1.4182359015869295,短信,app
-1.2809321239179476,地图,电影
-1.1687405895669185,电视频道,视频
-1.0118184897800615,地图,聊天
-1.4831663931758956,地图,聊天
-1.3069032177670792,电视频道,电影
-0.9982392865294398,联络,日程
-1.396078749941775,电视频道,视频
-1.2202722599764795,诗歌,健康
-1.063542241102465,电视频道,网站
-1.025506872325568,地图,聊天
-0.9908038275272141,联络,电话
-1.350605256957645,电视频道,视频
-1.392986380219012,地图,食谱
-0.9669746305653637,地图,火车
-1.039717017622395,电视频道,节目
-1.0702685565116368,地图,食谱
-1.0902881301894793,电视频道,app
-1.1443969445234632,音乐,聊天
-1.159479767645553,地图,食谱
-1.4442253435161043,翻译,视频
-0.9812168793690826,音乐,聊天
-1.080175201377905,地图,视频
-1.0815132899651339,联络,视频
-1.1728515798773738,地图,食谱
-1.0926647624918302,地图,健康
-0.959153828890978,电视频道,节目
-1.0631705209476965,音乐,视频
-1.2216935023131175,地图,聊天
-1.225293380979187,电视频道,节目
-1.1414857471581388,地图,天气
-1.0883799906179834,地图,食谱
-0.9924008496285401,联络,电话
-1.4400971814145849,翻译,app
-1.001063150835979,地图,聊天
-0.992116840466557,联络,app
-1.117051606330079,电视频道,股票
-0.9609953522415138,地图,公交
-0.9609953522415136,地图,公交
-1.339785271818104,地图,聊天
-1.3100949893560938,电视频道,股票
-0.9806551935761497,地图,公交
-1.0529320098033292,地图,食谱
-0.9921463936979565,地图,飞机
-0.9637889910158304,地图,火车
-1.2794935922037198,电视频道,电影
-1.046877467358907,地图,聊天
-1.0375112970974623,地图,健康
-0.9656144541720767,地图,公交
-1.0749265963373056,地图,食谱
-1.090871701561347,音乐,聊天
-1.161314612188215,地图,食谱
-1.311433141261245,地图,视频
-1.082034123612512,音乐,聊天
-1.004959615268438,联络,天气
-0.9637194554945514,地图,火车
-1.0247785653198391,电视频道,新闻
-1.1930377497515077,翻译,食谱
-0.9719611677802739,地图,飞机
-0.9823240793252117,地图,聊天
-0.9775359741548583,地图,飞机
-1.049948946147181,地图,天气
-1.0867404401379805,地图,食谱
