Intent,Sentence,Outlier
股票,查询 科大讯飞 的 股价,False
天气,二月 一 日 柳州 的 天气,False
翻译,睡觉 用 英文 怎么 说,False
新闻,我 看看 现在 的 最新 新闻 是 什么,False
日程,把 在 1607 的 会议 修改 到 1608,False
翻译,很 高兴 认识 你 英语 怎么 说 啊,False
网站,把 我 打开 淘宝 的 网页,False
股票,中国 太保 股票,False
网站,现在 我 也 想 上 新浪网 了,False
电话,打电话 给 大哥,False
日程,什么 时候 和 人名 去 步行街,False
新闻,龙岩 新闻,False
网站,九阴真经,False
网站,打开 搜狐网 首页,False
电话,拨打 幺 零零 八六 一一,False
网站,打开 科大讯飞 网站,False
股票,居然 股份 股票 怎么样,False
股票,招商银行 港股 的 股价,False
新闻,零七 播报 新闻,False
股票,永高 股份 的 股票,False
天气,好 今天天气 怎么样,False
新闻,播放 最近 新闻,False
电话,呼叫 人名,False
翻译,一千五 英语 怎么 说,False
新闻,国际 新闻,False
电话,打电话 给 幺 三 二三 五六 二零二 五五,False
翻译,小说 英语 怎么 说,False
新闻,搜索 娱乐 新闻,False
新闻,讯 飞 语音 我 想 知道 山东省 东营市 今天 的 新闻,False
翻译,翻译 一下 明天 我 跳河自杀,False
股票,包钢 稀土 股票价格,False
电话,打 一下 公司 张 总 的 电话,False
电话,打电话 给 美华,False
股票,美菱电器 的 昨日 收盘价 是 多少,False
网站,中国 新华网 打开,False
天气,后天 什么 天气,False
电话,打 人名 电话,False
翻译,我 不 知道 的 英文 怎么 说,False
网站,广西 新闻网,False
网站,上 百度 网站,False
股票,截止 目前 银鸽投资 股份 的 市值 是 多少,False
天气,庐山 天气,False
日程,另 一个 8 : 10 的 闹钟,False
翻译,福尔 摩 探案 急 翻译成 英文,False
网站,进入 三 w 点 百度 点 com,False
新闻,钓鱼岛 事件,False
天气,邳州 的 天气,False
天气,株洲 的 天气 怎么样,False
日程,提醒 我 8 : 10 起床,False
电话,幺 三五 八四 四七 零 五零 二,False
天气,帮 我 查下 天气,False
翻译,橙子 的 英文 怎么 说,False
翻译,香蕉 用 英语 怎么 讲,False
股票,青岛 海信 股票,False
新闻,姨 最近 有 什么 新闻,False
天气,淮南 天气预报,False
新闻,我 想 听 新闻,False
股票,平安保险 的 股票价格,False
翻译,我 不吃 英文 怎么 讲,False
新闻,我 要 听 最近 的 新闻,False
日程,明天 早晨 8 : 10 的 闹钟,False
股票,查下 银星 能源 股票,False
天气,现在 几度,False
天气,广州 的 天气 如何,False
网站,打开 4399 小游戏,False
股票,我 想 知道 科大讯飞 的 市值,False
天气,打开 汕头 的 天气预报,False
网站,打开 网页 小米 论坛,False
翻译,书包 用 英语 怎么 说,False
新闻,我 想 听 足球 类 新闻,False
电话,给 幺 零零 幺 零 打电话,False
天气,亳州 天气,False
翻译,帮 我 翻译 一下 我 饿 了,False
翻译,我 来自 美国 是 一个 地地道道 的 美国 人 用 英语 怎么 说,False
股票,中国工商银行 的 股票,False
日程,明天 上午 8 : 10 叫 我 起床,False
股票,查询 大力 传媒 的 股票,False
股票,中国银行 是 跌 了 还是 涨 了,False
天气,鄱阳县 的 天气,False
日程,帮 我 设定 8 : 10 的 闹钟,False
股票,五 零零 零零 五 的 市值 高 不 高,False
网站,中华 军事网,False
日程,8 : 10 提醒 我 吃药,False
天气,查 一下 绵阳 的 天气预报,False
日程,提醒 我 明天 约 了,False
电话,打电话 给 张志国,False
电话,打电话 给 小 女儿,False
网站,心绝 网 上 人间,False
股票,查询 一下 讯 飞 科大 今天 的 股票,False
新闻,今天 温州 有 什么 新闻,False
翻译,你 怎么 了 英文 怎么 讲,False
翻译,五 用 英语 怎么 说,False
电话,幺 三 八五 幺 二九二 四 幺 四,False
股票,搜索 泰亚 股份 股票,False
日程,给 我 定 个 8 : 10 的 闹钟,False
日程,设定 闹钟,False
股票,股票 零零 零零 零二,False
